b = 629064765635, a = 1970, e = 26771144400, n = 1284717778837
b = 59049003989, a = 1971, e = 26771144400, n = 1284717778837
b = 872568623898, a = 1972, e = 26771144400, n = 1284717778837
b = 302922525836, a = 1973, e = 26771144400, n = 1284717778837
b = 720944694413, a = 1974, e = 26771144400, n = 1284717778837
b = 499346151361, a = 1975, e = 26771144400, n = 1284717778837
b = 944278744221, a = 1976, e = 26771144400, n = 1284717778837
b = 1166523087397, a = 1977, e = 26771144400, n = 1284717778837
b = 64532641821, a = 1978, e = 26771144400, n = 1284717778837
b = 111706265702, a = 1979, e = 26771144400, n = 1284717778837
b = 189468739392, a = 1980, e = 26771144400, n = 1284717778837
b = 730373499519, a = 1981, e = 26771144400, n = 1284717778837
b = 117985025734, a = 1982, e = 26771144400, n = 1284717778837
b = 16966719097, a = 1983, e = 26771144400, n = 1284717778837
b = 823349399327, a = 1984, e = 26771144400, n = 1284717778837
b = 157687847201, a = 1985, e = 26771144400, n = 1284717778837
b = 810080003320, a = 1986, e = 26771144400, n = 1284717778837
b = 793245776803, a = 1987, e = 26771144400, n = 1284717778837
b = 932996638254, a = 1988, e = 26771144400, n = 1284717778837
b = 226768217553, a = 1989, e = 26771144400, n = 1284717778837
b = 1164784484043, a = 1990, e = 26771144400, n = 1284717778837
b = 1085601693105, a = 1991, e = 26771144400, n = 1284717778837
b = 267404133609, a = 1992, e = 26771144400, n = 1284717778837
b = 579730098957, a = 1993, e = 26771144400, n = 1284717778837
b = 252809239110, a = 1994, e = 26771144400, n = 1284717778837
b = 419267371078, a = 1995, e = 26771144400, n = 1284717778837
b = 400313658820, a = 1996, e = 26771144400, n = 1284717778837
b = 1060785282686, a = 1997, e = 26771144400, n = 1284717778837
b = 23439502280, a = 1998, e = 26771144400, n = 1284717778837
b = 1181223469811, a = 1999, e = 26771144400, n = 1284717778837
b = 707880035677, a = 2000, e = 26771144400, n = 1284717778837
b = 1278452223337, a = 2001, e = 26771144400, n = 1284717778837
b = 687032827506, a = 2002, e = 26771144400, n = 1284717778837
b = 995288638089, a = 2003, e = 26771144400, n = 1284717778837
b = 149632318581, a = 2003, e = 80313433200, n = 1284717778837
b = 569055011147, a = 2004, e = 80313433200, n = 1284717778837
b = 315305128103, a = 2005, e = 80313433200, n = 1284717778837
b = 292114389610, a = 2006, e = 80313433200, n = 1284717778837
b = 145022248095, a = 2007, e = 80313433200, n = 1284717778837
b = 1031895541823, a = 2008, e = 80313433200, n = 1284717778837
b = 514721104502, a = 2009, e = 80313433200, n = 1284717778837
b = 1081443827622, a = 2010, e = 80313433200, n = 1284717778837
b = 557114098870, a = 2011, e = 80313433200, n = 1284717778837
b = 779883901911, a = 2012, e = 80313433200, n = 1284717778837
b = 807918938469, a = 2013, e = 80313433200, n = 1284717778837
b = 1097511736244, a = 2014, e = 80313433200, n = 1284717778837
b = 778644048310, a = 2015, e = 80313433200, n = 1284717778837
b = 551142260997, a = 2016, e = 80313433200, n = 1284717778837
b = 44731186782, a = 2017, e = 80313433200, n = 1284717778837
b = 498861491518, a = 2018, e = 80313433200, n = 1284717778837
b = 287389020051, a = 2019, e = 80313433200, n = 1284717778837
b = 239710748878, a = 2020, e = 80313433200, n = 1284717778837
b = 412931851677, a = 2021, e = 80313433200, n = 1284717778837
b = 911383741800, a = 2022, e = 80313433200, n = 1284717778837
b = 73903592729, a = 2023, e = 80313433200, n = 1284717778837
b = 441807389799, a = 2024, e = 80313433200, n = 1284717778837
b = 229673388492, a = 2025, e = 80313433200, n = 1284717778837
b = 248748923929, a = 2026, e = 80313433200, n = 1284717778837
b = 373033993913, a = 2027, e = 80313433200, n = 1284717778837
b = 780792643770, a = 2028, e = 80313433200, n = 1284717778837
b = 1205277400336, a = 2029, e = 80313433200, n = 1284717778837
b = 58755818741, a = 2030, e = 80313433200, n = 1284717778837
b = 321885451340, a = 2031, e = 80313433200, n = 1284717778837
b = 1106357623474, a = 2032, e = 80313433200, n = 1284717778837
b = 1070493786006, a = 2033, e = 80313433200, n = 1284717778837
b = 958731778375, a = 2034, e = 80313433200, n = 1284717778837
b = 125923508021, a = 2035, e = 80313433200, n = 1284717778837
b = 345971953838, a = 2036, e = 80313433200, n = 1284717778837
b = 984651495908, a = 2037, e = 80313433200, n = 1284717778837
b = 538744862682, a = 2038, e = 80313433200, n = 1284717778837
b = 615867785737, a = 2039, e = 80313433200, n = 1284717778837
b = 265033523399, a = 2040, e = 80313433200, n = 1284717778837
b = 695262412929, a = 2041, e = 80313433200, n = 1284717778837
b = 972292427393, a = 2042, e = 80313433200, n = 1284717778837
b = 935681096384, a = 2043, e = 80313433200, n = 1284717778837
b = 734155092883, a = 2044, e = 80313433200, n = 1284717778837
b = 200976894707, a = 2045, e = 80313433200, n = 1284717778837
b = 1109467946499, a = 2046, e = 80313433200, n = 1284717778837
b = 411392663463, a = 2047, e = 80313433200, n = 1284717778837
b = 702561035752, a = 2048, e = 80313433200, n = 1284717778837
b = 191593546290, a = 2049, e = 80313433200, n = 1284717778837
b = 61235683736, a = 2050, e = 80313433200, n = 1284717778837
b = 746416540681, a = 2051, e = 80313433200, n = 1284717778837
b = 1161552247145, a = 2052, e = 80313433200, n = 1284717778837
b = 397109810892, a = 2053, e = 80313433200, n = 1284717778837
b = 515471580763, a = 2054, e = 80313433200, n = 1284717778837
b = 893465521193, a = 2055, e = 80313433200, n = 1284717778837
b = 946200501032, a = 2056, e = 80313433200, n = 1284717778837
b = 931594972393, a = 2057, e = 80313433200, n = 1284717778837
b = 673073170926, a = 2058, e = 80313433200, n = 1284717778837
b = 168830433298, a = 2059, e = 80313433200, n = 1284717778837
b = 1015437270239, a = 2060, e = 80313433200, n = 1284717778837
b = 1052829770356, a = 2061, e = 80313433200, n = 1284717778837
b = 1004622035980, a = 2062, e = 80313433200, n = 1284717778837
b = 995404215802, a = 2063, e = 80313433200, n = 1284717778837
b = 1282514538546, a = 2064, e = 80313433200, n = 1284717778837
b = 259857280913, a = 2065, e = 80313433200, n = 1284717778837
b = 1146131004569, a = 2066, e = 80313433200, n = 1284717778837
b = 774775347881, a = 2067, e = 80313433200, n = 1284717778837
b = 1050171524510, a = 2068, e = 80313433200, n = 1284717778837
b = 373878629463, a = 2069, e = 80313433200, n = 1284717778837
b = 306141706359, a = 2070, e = 80313433200, n = 1284717778837
b = 88949771747, a = 2071, e = 80313433200, n = 1284717778837
b = 189153825785, a = 2072, e = 80313433200, n = 1284717778837
b = 703797122012, a = 2073, e = 80313433200, n = 1284717778837
b = 1117432426773, a = 2074, e = 80313433200, n = 1284717778837
b = 1172871989952, a = 2075, e = 80313433200, n = 1284717778837
b = 945420823488, a = 2076, e = 80313433200, n = 1284717778837
b = 1098045525827, a = 2077, e = 80313433200, n = 1284717778837
b = 1260613002981, a = 2078, e = 80313433200, n = 1284717778837
b = 595736093413, a = 2079, e = 80313433200, n = 1284717778837
b = 825551915117, a = 2080, e = 80313433200, n = 1284717778837
b = 706676425764, a = 2081, e = 80313433200, n = 1284717778837
b = 72623558215, a = 2082, e = 80313433200, n = 1284717778837
b = 931091210984, a = 2083, e = 80313433200, n = 1284717778837
b = 931091210984, a = 2083, e = 80313433200, n = 1284717778837
b = 1054335266694, a = 2084, e = 80313433200, n = 1284717778837
b = 941715200197, a = 2085, e = 80313433200, n = 1284717778837
b = 971282301243, a = 2086, e = 80313433200, n = 1284717778837
b = 1244362625035, a = 2087, e = 80313433200, n = 1284717778837
b = 519842508465, a = 2088, e = 80313433200, n = 1284717778837
b = 1256263771748, a = 2089, e = 80313433200, n = 1284717778837
b = 688930245882, a = 2090, e = 80313433200, n = 1284717778837
b = 801860459921, a = 2091, e = 80313433200, n = 1284717778837
b = 11141106287, a = 2092, e = 80313433200, n = 1284717778837
b = 510340614476, a = 2093, e = 80313433200, n = 1284717778837
b = 690414798120, a = 2094, e = 80313433200, n = 1284717778837
b = 824026696682, a = 2095, e = 80313433200, n = 1284717778837
b = 53159808352, a = 2096, e = 80313433200, n = 1284717778837
b = 812727260222, a = 2097, e = 80313433200, n = 1284717778837
b = 941123602063, a = 2098, e = 80313433200, n = 1284717778837
b = 258174708901, a = 2099, e = 80313433200, n = 1284717778837
b = 198074496435, a = 2100, e = 80313433200, n = 1284717778837
b = 1251605911305, a = 2101, e = 80313433200, n = 1284717778837
b = 29088175911, a = 2102, e = 80313433200, n = 1284717778837
b = 1100085786387, a = 2103, e = 80313433200, n = 1284717778837
b = 187733134685, a = 2104, e = 80313433200, n = 1284717778837
b = 8433695231, a = 2105, e = 80313433200, n = 1284717778837
b = 693205864288, a = 2106, e = 80313433200, n = 1284717778837
b = 1167102456317, a = 2107, e = 80313433200, n = 1284717778837
b = 1063040059039, a = 2108, e = 80313433200, n = 1284717778837
b = 1131741826377, a = 2109, e = 80313433200, n = 1284717778837
b = 1005158487253, a = 2110, e = 80313433200, n = 1284717778837
b = 792329078643, a = 2111, e = 80313433200, n = 1284717778837
b = 132265267296, a = 2112, e = 80313433200, n = 1284717778837
b = 632983347143, a = 2113, e = 80313433200, n = 1284717778837
b = 60838318098, a = 2114, e = 80313433200, n = 1284717778837
b = 58679410280, a = 2115, e = 80313433200, n = 1284717778837
b = 998854752646, a = 2116, e = 80313433200, n = 1284717778837
b = 278831075694, a = 2117, e = 80313433200, n = 1284717778837
b = 299975034829, a = 2118, e = 80313433200, n = 1284717778837
b = 57360585981, a = 2119, e = 80313433200, n = 1284717778837
b = 473433350821, a = 2120, e = 80313433200, n = 1284717778837
b = 58349361336, a = 2121, e = 80313433200, n = 1284717778837
b = 886904061466, a = 2122, e = 80313433200, n = 1284717778837
b = 312047688858, a = 2123, e = 80313433200, n = 1284717778837
b = 73506194412, a = 2124, e = 80313433200, n = 1284717778837
b = 1232676083044, a = 2125, e = 80313433200, n = 1284717778837
b = 423946657107, a = 2126, e = 80313433200, n = 1284717778837
b = 273245063168, a = 2127, e = 80313433200, n = 1284717778837
b = 1094196946167, a = 2128, e = 80313433200, n = 1284717778837
b = 993238488211, a = 2129, e = 80313433200, n = 1284717778837
b = 109373927053, a = 2130, e = 80313433200, n = 1284717778837
b = 99849105308, a = 2131, e = 80313433200, n = 1284717778837
b = 968332148746, a = 2132, e = 80313433200, n = 1284717778837
b = 1237342423061, a = 2133, e = 80313433200, n = 1284717778837
b = 596649336852, a = 2134, e = 80313433200, n = 1284717778837
b = 365711197813, a = 2135, e = 80313433200, n = 1284717778837
b = 1078878549679, a = 2136, e = 80313433200, n = 1284717778837
b = 1232806306844, a = 2137, e = 80313433200, n = 1284717778837
b = 88162675127, a = 2138, e = 80313433200, n = 1284717778837
b = 1205868506931, a = 2139, e = 80313433200, n = 1284717778837
b = 461383141113, a = 2140, e = 80313433200, n = 1284717778837
b = 1163371228939, a = 2141, e = 80313433200, n = 1284717778837
b = 465225257250, a = 2142, e = 80313433200, n = 1284717778837
b = 611977225817, a = 2143, e = 80313433200, n = 1284717778837
b = 31083689553, a = 2144, e = 80313433200, n = 1284717778837
b = 138191188375, a = 2145, e = 80313433200, n = 1284717778837
b = 821262509467, a = 2146, e = 80313433200, n = 1284717778837
b = 531100693150, a = 2147, e = 80313433200, n = 1284717778837
b = 666471320079, a = 2148, e = 80313433200, n = 1284717778837
b = 853511989895, a = 2149, e = 80313433200, n = 1284717778837
b = 594920923851, a = 2150, e = 80313433200, n = 1284717778837
b = 1023679052370, a = 2151, e = 80313433200, n = 1284717778837
b = 613935923494, a = 2152, e = 80313433200, n = 1284717778837
b = 451866356038, a = 2153, e = 80313433200, n = 1284717778837
b = 1087748138420, a = 2154, e = 80313433200, n = 1284717778837
b = 553870816609, a = 2155, e = 80313433200, n = 1284717778837
b = 666557045461, a = 2156, e = 80313433200, n = 1284717778837
b = 1151567767872, a = 2157, e = 80313433200, n = 1284717778837
b = 166801670841, a = 2158, e = 80313433200, n = 1284717778837
b = 1116669770871, a = 2159, e = 80313433200, n = 1284717778837
b = 1264907674298, a = 2160, e = 80313433200, n = 1284717778837
b = 218393846166, a = 2161, e = 80313433200, n = 1284717778837
b = 448833729491, a = 2162, e = 80313433200, n = 1284717778837
b = 48565200978, a = 2163, e = 80313433200, n = 1284717778837
b = 323010118836, a = 2163, e = 2329089562800, n = 1284717778837
b = 645183335950, a = 2164, e = 2329089562800, n = 1284717778837
b = 105955138457, a = 2165, e = 2329089562800, n = 1284717778837
b = 254715735990, a = 2166, e = 2329089562800, n = 1284717778837
b = 656374006548, a = 2167, e = 2329089562800, n = 1284717778837
b = 13399764062, a = 2168, e = 2329089562800, n = 1284717778837
b = 1110480474842, a = 2169, e = 2329089562800, n = 1284717778837
b = 934471771856, a = 2170, e = 2329089562800, n = 1284717778837
b = 20106113653, a = 2171, e = 2329089562800, n = 1284717778837
b = 779029427451, a = 2172, e = 2329089562800, n = 1284717778837
b = 135148793357, a = 2173, e = 2329089562800, n = 1284717778837
b = 933375264924, a = 2174, e = 2329089562800, n = 1284717778837
b = 1203305152494, a = 2175, e = 2329089562800, n = 1284717778837
b = 1015251636523, a = 2176, e = 2329089562800, n = 1284717778837
b = 851424964485, a = 2177, e = 2329089562800, n = 1284717778837
b = 669267944016, a = 2178, e = 2329089562800, n = 1284717778837
b = 302849742509, a = 2179, e = 2329089562800, n = 1284717778837
b = 515842386185, a = 2180, e = 2329089562800, n = 1284717778837
b = 1260299221829, a = 2181, e = 2329089562800, n = 1284717778837
b = 671024195852, a = 2182, e = 2329089562800, n = 1284717778837
b = 28648818376, a = 2183, e = 2329089562800, n = 1284717778837
b = 559798796261, a = 2184, e = 2329089562800, n = 1284717778837
b = 251365007004, a = 2185, e = 2329089562800, n = 1284717778837
b = 1023552462664, a = 2186, e = 2329089562800, n = 1284717778837
b = 357022019826, a = 2187, e = 2329089562800, n = 1284717778837
b = 782291603354, a = 2188, e = 2329089562800, n = 1284717778837
b = 1094220490431, a = 2189, e = 2329089562800, n = 1284717778837
b = 806631151528, a = 2190, e = 2329089562800, n = 1284717778837
b = 598662408514, a = 2191, e = 2329089562800, n = 1284717778837
b = 1140757091208, a = 2192, e = 2329089562800, n = 1284717778837
b = 323900349181, a = 2193, e = 2329089562800, n = 1284717778837
b = 388826342122, a = 2194, e = 2329089562800, n = 1284717778837
b = 48931968314, a = 2195, e = 2329089562800, n = 1284717778837
b = 437026493297, a = 2196, e = 2329089562800, n = 1284717778837
b = 322464969978, a = 2197, e = 2329089562800, n = 1284717778837
b = 249238729020, a = 2198, e = 2329089562800, n = 1284717778837
b = 448907887755, a = 2199, e = 2329089562800, n = 1284717778837
b = 705709833911, a = 2200, e = 2329089562800, n = 1284717778837
b = 678386875986, a = 2201, e = 2329089562800, n = 1284717778837
b = 312572164326, a = 2202, e = 2329089562800, n = 1284717778837
b = 361089673235, a = 2203, e = 2329089562800, n = 1284717778837
b = 212825936914, a = 2204, e = 2329089562800, n = 1284717778837
b = 550505689262, a = 2205, e = 2329089562800, n = 1284717778837
b = 89360489057, a = 2206, e = 2329089562800, n = 1284717778837
b = 917119288120, a = 2207, e = 2329089562800, n = 1284717778837
b = 693750266519, a = 2208, e = 2329089562800, n = 1284717778837
b = 573780981403, a = 2209, e = 2329089562800, n = 1284717778837
b = 1166501082615, a = 2210, e = 2329089562800, n = 1284717778837
b = 507213478089, a = 2211, e = 2329089562800, n = 1284717778837
b = 1107089138206, a = 2212, e = 2329089562800, n = 1284717778837
b = 10399551202, a = 2213, e = 2329089562800, n = 1284717778837
b = 594722426, a = 2214, e = 2329089562800, n = 1284717778837
b = 142784762112, a = 2215, e = 2329089562800, n = 1284717778837
b = 476584734386, a = 2216, e = 2329089562800, n = 1284717778837
b = 802210842662, a = 2217, e = 2329089562800, n = 1284717778837
b = 459487986352, a = 2218, e = 2329089562800, n = 1284717778837
b = 847555089323, a = 2219, e = 2329089562800, n = 1284717778837
b = 763362262972, a = 2220, e = 2329089562800, n = 1284717778837
b = 453661511876, a = 2221, e = 2329089562800, n = 1284717778837
b = 347289054156, a = 2222, e = 2329089562800, n = 1284717778837
b = 795467511562, a = 2223, e = 2329089562800, n = 1284717778837
b = 685121013590, a = 2224, e = 2329089562800, n = 1284717778837
b = 1000291317634, a = 2225, e = 2329089562800, n = 1284717778837
b = 241266725809, a = 2226, e = 2329089562800, n = 1284717778837
b = 1077833334840, a = 2227, e = 2329089562800, n = 1284717778837
b = 1165910348341, a = 2228, e = 2329089562800, n = 1284717778837
b = 914588030036, a = 2229, e = 2329089562800, n = 1284717778837
b = 708979999747, a = 2230, e = 2329089562800, n = 1284717778837
b = 600315193937, a = 2231, e = 2329089562800, n = 1284717778837
b = 863354497308, a = 2232, e = 2329089562800, n = 1284717778837
b = 914178259532, a = 2233, e = 2329089562800, n = 1284717778837
b = 389077794091, a = 2234, e = 2329089562800, n = 1284717778837
b = 1154315139556, a = 2235, e = 2329089562800, n = 1284717778837
b = 183355071543, a = 2236, e = 2329089562800, n = 1284717778837
b = 1164666429338, a = 2237, e = 2329089562800, n = 1284717778837
b = 960054910440, a = 2238, e = 2329089562800, n = 1284717778837
b = 663427448650, a = 2239, e = 2329089562800, n = 1284717778837
b = 783358797518, a = 2240, e = 2329089562800, n = 1284717778837
b = 1038640587259, a = 2241, e = 2329089562800, n = 1284717778837
b = 587077143947, a = 2242, e = 2329089562800, n = 1284717778837
b = 176060977042, a = 2243, e = 2329089562800, n = 1284717778837
b = 176060977042, a = 2243, e = 2329089562800, n = 1284717778837
b = 183513235903, a = 2244, e = 2329089562800, n = 1284717778837
b = 350028268526, a = 2245, e = 2329089562800, n = 1284717778837
b = 903810917424, a = 2246, e = 2329089562800, n = 1284717778837
b = 996810745401, a = 2247, e = 2329089562800, n = 1284717778837
b = 1218128772045, a = 2248, e = 2329089562800, n = 1284717778837
b = 1033654729570, a = 2249, e = 2329089562800, n = 1284717778837
b = 617414705610, a = 2250, e = 2329089562800, n = 1284717778837
b = 888917960495, a = 2251, e = 2329089562800, n = 1284717778837
b = 360264719627, a = 2252, e = 2329089562800, n = 1284717778837
b = 726608631405, a = 2253, e = 2329089562800, n = 1284717778837
b = 951463654409, a = 2254, e = 2329089562800, n = 1284717778837
b = 440206294987, a = 2255, e = 2329089562800, n = 1284717778837
b = 580135450190, a = 2256, e = 2329089562800, n = 1284717778837
b = 898832887959, a = 2257, e = 2329089562800, n = 1284717778837
b = 111098314550, a = 2258, e = 2329089562800, n = 1284717778837
b = 65363035683, a = 2259, e = 2329089562800, n = 1284717778837
b = 664131687501, a = 2260, e = 2329089562800, n = 1284717778837
b = 515855430247, a = 2261, e = 2329089562800, n = 1284717778837
b = 136596974439, a = 2262, e = 2329089562800, n = 1284717778837
b = 549728464780, a = 2263, e = 2329089562800, n = 1284717778837
b = 230824081621, a = 2264, e = 2329089562800, n = 1284717778837
b = 252652703491, a = 2265, e = 2329089562800, n = 1284717778837
b = 429574186096, a = 2266, e = 2329089562800, n = 1284717778837
b = 181459112310, a = 2267, e = 2329089562800, n = 1284717778837
b = 692888097442, a = 2268, e = 2329089562800, n = 1284717778837
b = 873451868074, a = 2269, e = 2329089562800, n = 1284717778837
b = 1250889545062, a = 2270, e = 2329089562800, n = 1284717778837
b = 89216293591, a = 2271, e = 2329089562800, n = 1284717778837
b = 553496542059, a = 2272, e = 2329089562800, n = 1284717778837
b = 954254594796, a = 2273, e = 2329089562800, n = 1284717778837
b = 905440269197, a = 2274, e = 2329089562800, n = 1284717778837
b = 98804922409, a = 2275, e = 2329089562800, n = 1284717778837
b = 1174215550625, a = 2276, e = 2329089562800, n = 1284717778837
b = 99758114662, a = 2277, e = 2329089562800, n = 1284717778837
b = 952767005330, a = 2278, e = 2329089562800, n = 1284717778837
b = 263071567963, a = 2279, e = 2329089562800, n = 1284717778837
b = 1073939464670, a = 2280, e = 2329089562800, n = 1284717778837
b = 815745865206, a = 2281, e = 2329089562800, n = 1284717778837
b = 37519114023, a = 2282, e = 2329089562800, n = 1284717778837
b = 38086147510, a = 2283, e = 2329089562800, n = 1284717778837
b = 117510086743, a = 2284, e = 2329089562800, n = 1284717778837
b = 1116448222625, a = 2285, e = 2329089562800, n = 1284717778837
b = 338439131483, a = 2286, e = 2329089562800, n = 1284717778837
b = 1073727823345, a = 2287, e = 2329089562800, n = 1284717778837
b = 618258378721, a = 2288, e = 2329089562800, n = 1284717778837
b = 562846087975, a = 2289, e = 2329089562800, n = 1284717778837
b = 393198673402, a = 2290, e = 2329089562800, n = 1284717778837
b = 878042841420, a = 2291, e = 2329089562800, n = 1284717778837
b = 402728363579, a = 2292, e = 2329089562800, n = 1284717778837
b = 207933745350, a = 2293, e = 2329089562800, n = 1284717778837
b = 75001960864, a = 2294, e = 2329089562800, n = 1284717778837
b = 336858554261, a = 2295, e = 2329089562800, n = 1284717778837
b = 13180039200, a = 2296, e = 2329089562800, n = 1284717778837
b = 905921309202, a = 2297, e = 2329089562800, n = 1284717778837
b = 1036228328163, a = 2298, e = 2329089562800, n = 1284717778837
b = 672543813847, a = 2299, e = 2329089562800, n = 1284717778837
b = 486966882507, a = 2300, e = 2329089562800, n = 1284717778837
b = 496158992936, a = 2301, e = 2329089562800, n = 1284717778837
b = 261380531931, a = 2302, e = 2329089562800, n = 1284717778837
b = 62729468608, a = 2303, e = 2329089562800, n = 1284717778837
b = 564935801926, a = 2304, e = 2329089562800, n = 1284717778837
b = 734657101534, a = 2305, e = 2329089562800, n = 1284717778837
b = 992187384067, a = 2306, e = 2329089562800, n = 1284717778837
b = 1038016135052, a = 2307, e = 2329089562800, n = 1284717778837
b = 436425725258, a = 2308, e = 2329089562800, n = 1284717778837
b = 1148280377256, a = 2309, e = 2329089562800, n = 1284717778837
b = 1276914606317, a = 2310, e = 2329089562800, n = 1284717778837
b = 535075142177, a = 2311, e = 2329089562800, n = 1284717778837
b = 1249750544080, a = 2312, e = 2329089562800, n = 1284717778837
b = 478760328207, a = 2313, e = 2329089562800, n = 1284717778837
b = 362590169774, a = 2314, e = 2329089562800, n = 1284717778837
b = 318683455931, a = 2315, e = 2329089562800, n = 1284717778837
b = 418206863489, a = 2316, e = 2329089562800, n = 1284717778837
b = 897600494174, a = 2317, e = 2329089562800, n = 1284717778837
b = 1090312956662, a = 2318, e = 2329089562800, n = 1284717778837
b = 702712450976, a = 2319, e = 2329089562800, n = 1284717778837
b = 575176865341, a = 2320, e = 2329089562800, n = 1284717778837
b = 1027033808522, a = 2321, e = 2329089562800, n = 1284717778837
b = 1075289478150, a = 2322, e = 2329089562800, n = 1284717778837
b = 1023413338908, a = 2323, e = 2329089562800, n = 1284717778837
b = 1231043311913, a = 2323, e = 72201776446800, n = 1284717778837
b = 365448504198, a = 2324, e = 72201776446800, n = 1284717778837
b = 750386848365, a = 2325, e = 72201776446800, n = 1284717778837
b = 131282814483, a = 2326, e = 72201776446800, n = 1284717778837
b = 88773293970, a = 2327, e = 72201776446800, n = 1284717778837
b = 981090858136, a = 2328, e = 72201776446800, n = 1284717778837
b = 381975513404, a = 2329, e = 72201776446800, n = 1284717778837
b = 297418733830, a = 2330, e = 72201776446800, n = 1284717778837
b = 630721315078, a = 2331, e = 72201776446800, n = 1284717778837
b = 516513363737, a = 2332, e = 72201776446800, n = 1284717778837
b = 687261234590, a = 2333, e = 72201776446800, n = 1284717778837
b = 301288420475, a = 2334, e = 72201776446800, n = 1284717778837
b = 1268808154196, a = 2335, e = 72201776446800, n = 1284717778837
b = 651785526203, a = 2336, e = 72201776446800, n = 1284717778837
b = 420265695444, a = 2337, e = 72201776446800, n = 1284717778837
b = 1034415301872, a = 2338, e = 72201776446800, n = 1284717778837
b = 227264270370, a = 2339, e = 72201776446800, n = 1284717778837
b = 279453456318, a = 2340, e = 72201776446800, n = 1284717778837
b = 104191262034, a = 2341, e = 72201776446800, n = 1284717778837
b = 1013242387087, a = 2342, e = 72201776446800, n = 1284717778837
b = 733333117441, a = 2343, e = 72201776446800, n = 1284717778837
b = 1118005816560, a = 2344, e = 72201776446800, n = 1284717778837
b = 508508292999, a = 2345, e = 72201776446800, n = 1284717778837
b = 1278587428940, a = 2346, e = 72201776446800, n = 1284717778837
b = 1240389064976, a = 2347, e = 72201776446800, n = 1284717778837
b = 1280656089072, a = 2348, e = 72201776446800, n = 1284717778837
b = 802028080906, a = 2349, e = 72201776446800, n = 1284717778837
b = 824064267654, a = 2350, e = 72201776446800, n = 1284717778837
b = 1007472666514, a = 2351, e = 72201776446800, n = 1284717778837
b = 267302180238, a = 2352, e = 72201776446800, n = 1284717778837
b = 161322335868, a = 2353, e = 72201776446800, n = 1284717778837
b = 1065871349697, a = 2354, e = 72201776446800, n = 1284717778837
b = 981795092227, a = 2355, e = 72201776446800, n = 1284717778837
b = 576723963159, a = 2356, e = 72201776446800, n = 1284717778837
b = 805972912695, a = 2357, e = 72201776446800, n = 1284717778837
b = 379240207371, a = 2358, e = 72201776446800, n = 1284717778837
b = 635097386620, a = 2359, e = 72201776446800, n = 1284717778837
b = 146202273344, a = 2360, e = 72201776446800, n = 1284717778837
b = 1222327051431, a = 2361, e = 72201776446800, n = 1284717778837
b = 888707839296, a = 2362, e = 72201776446800, n = 1284717778837
b = 521778666583, a = 2363, e = 72201776446800, n = 1284717778837
b = 771479269067, a = 2364, e = 72201776446800, n = 1284717778837
b = 50383437842, a = 2365, e = 72201776446800, n = 1284717778837
b = 944089706297, a = 2366, e = 72201776446800, n = 1284717778837
b = 1206017365437, a = 2367, e = 72201776446800, n = 1284717778837
b = 499178662772, a = 2368, e = 72201776446800, n = 1284717778837
b = 206513506673, a = 2369, e = 72201776446800, n = 1284717778837
b = 266481657332, a = 2370, e = 72201776446800, n = 1284717778837
b = 242696079985, a = 2371, e = 72201776446800, n = 1284717778837
b = 870484452350, a = 2372, e = 72201776446800, n = 1284717778837
b = 289670302227, a = 2373, e = 72201776446800, n = 1284717778837
b = 1190457916608, a = 2374, e = 72201776446800, n = 1284717778837
b = 243705536523, a = 2375, e = 72201776446800, n = 1284717778837
b = 193654472393, a = 2376, e = 72201776446800, n = 1284717778837
b = 1193601694778, a = 2377, e = 72201776446800, n = 1284717778837
b = 558526996077, a = 2378, e = 72201776446800, n = 1284717778837
b = 858062021527, a = 2379, e = 72201776446800, n = 1284717778837
b = 879624371968, a = 2380, e = 72201776446800, n = 1284717778837
b = 1283657812491, a = 2381, e = 72201776446800, n = 1284717778837
b = 1184496604001, a = 2382, e = 72201776446800, n = 1284717778837
b = 581996521368, a = 2383, e = 72201776446800, n = 1284717778837
b = 908124230191, a = 2384, e = 72201776446800, n = 1284717778837
b = 903495252922, a = 2385, e = 72201776446800, n = 1284717778837
b = 697340449495, a = 2386, e = 72201776446800, n = 1284717778837
b = 1260614530650, a = 2387, e = 72201776446800, n = 1284717778837
b = 709591432958, a = 2388, e = 72201776446800, n = 1284717778837
b = 76639290396, a = 2389, e = 72201776446800, n = 1284717778837
b = 956823137806, a = 2390, e = 72201776446800, n = 1284717778837
b = 652449243789, a = 2391, e = 72201776446800, n = 1284717778837
b = 665805814578, a = 2392, e = 72201776446800, n = 1284717778837
b = 39266538051, a = 2393, e = 72201776446800, n = 1284717778837
b = 374907303097, a = 2394, e = 72201776446800, n = 1284717778837
b = 480182822531, a = 2395, e = 72201776446800, n = 1284717778837
b = 238571887589, a = 2396, e = 72201776446800, n = 1284717778837
b = 516016202428, a = 2397, e = 72201776446800, n = 1284717778837
b = 269333123123, a = 2398, e = 72201776446800, n = 1284717778837
b = 1170671551495, a = 2399, e = 72201776446800, n = 1284717778837
b = 359654310696, a = 2400, e = 72201776446800, n = 1284717778837
b = 585282134319, a = 2401, e = 72201776446800, n = 1284717778837
b = 865793038690, a = 2402, e = 72201776446800, n = 1284717778837
b = 1012709371458, a = 2403, e = 72201776446800, n = 1284717778837
b = 839431385611, a = 2403, e = 144403552893600, n = 1284717778837
